,Defensive passing,Dribbling,Defensive actions,Short passing,Playing time,Tackling,Attacking play,Passing volume,Progressive passing
Johan Kappelhof,0.06519880635426036,0.0,0.5796437850069187,0.3170316029790873,0.3473231253429727,0.6340547072361025,0.06797025984733367,0.00031417996742794953,0.1788138159268103
Erik López,0.0,0.15184305230430684,0.007871165028283536,0.6387159399875804,0.2182182295869705,0.35190662460758476,0.5614406283101552,0.2631568078362251,0.11401371601330097
Caleb Stanko,0.053790280475942476,0.0,0.2860032607729093,0.3828629470038658,0.46173156484155586,0.6751867375788667,0.0,0.31567631490447995,0.0
Jukka Raitala,0.11228790963868053,0.0,0.368623489799428,0.7721456000004971,0.005831273871330468,0.09229334055181733,0.0,0.4967366063134089,0.0
Jalil Anibaba,0.09016999872762112,0.0,0.5991537079642185,0.773776146951305,0.0,0.0,0.18480984814500873,0.0,0.0
Ryan Shawcross,0.10017808406126413,0.0,0.7145487074347925,0.6277094461541463,0.273921943873693,0.0,0.10164701692816246,0.0,0.0
Vito Wormgoor,0.10233228782905925,0.0,0.6075230298808996,0.23378990786410622,0.3765716150800747,0.0,0.0,0.6511374422722741,0.0
Eriq Zavaleta,0.07410888335492248,0.0,0.6178611833040161,0.4661721305018052,0.5126314100607654,0.34065846194516003,0.0,0.12884031217644884,0.0
Abdoulaye Cissoko,0.0494131690920718,0.03096534358848899,0.4625246901720356,0.5759907679088913,0.4216921298131604,0.5196299747495857,0.0,0.0553666820127326,0.0
Lalas Abubakar,0.06083937743040053,0.0,0.6793891745384985,0.2557432351696645,0.644414667629569,0.06333417327320812,0.07977561308576903,0.20899446771432412,0.0
Jamal Blackman,0.7396502576898102,0.0,0.0,0.6729914533628175,0.0,0.0,0.0,0.0,0.0
Andre Blake,0.756584515726702,0.02601851541559756,0.0,0.0,0.6533780738731289,0.0,0.0,0.0,0.0
Jonathan Bond,0.41993888236118215,0.0,0.04222371385341934,0.0,0.8171640338734827,0.0,0.0,0.3925702928308298,0.0
Alex Bono,0.7134262745345237,0.018138703242253272,0.08153856165330929,0.0,0.6957337142987895,0.0,0.0,0.0,0.0
Sebastian Breza,0.4356750126289023,0.0,0.04405918479507861,0.8661770000046259,0.24079758360287876,0.0,0.0,0.0,0.0
Steve Clark,0.7105585201466976,0.0,0.0,0.0,0.6010365666707412,0.0,0.0,0.36587106331545655,0.0
Stefan Cleveland,0.7558975799942187,0.0,0.09844934851583512,0.5143722564522936,0.3204752901101549,0.0,0.0,0.21422674921336826,0.07583036646457658
Maxime Crépeau,0.8854932813481022,0.0,0.0,0.0,0.20993515180427919,0.0,0.0,0.41452247312333385,0.0
Clément Diop,0.5635281475466067,0.0,0.0,0.7450131250722687,0.0,0.0,0.0,0.35691941722571235,0.0
Matt Freese,0.9181445726675755,0.0,0.0,0.37972232542367573,0.0,0.11323205931144789,0.0,0.0,0.0
Stefan Frei,0.775587651394564,0.0,0.0,0.3482348934406251,0.404401037983838,0.0,0.0,0.3371291361959911,0.0
Pedro Gallese,0.4605921690783252,0.0,0.0,0.08036215893126251,0.8839665023040353,0.0,0.0,0.0,0.0
Bill Hamid,0.8764070133606002,0.0,0.0,0.0,0.48157112344113084,0.0,0.0,0.0,0.0
Thomas Hasal,0.6265706541738905,0.0,0.09721190207852021,0.7605580788568493,0.0,0.0,0.0,0.13967988440701792,0.0
Jon Kempin,0.8656918291616358,0.0,0.0,0.4926543597857759,0.0,0.08870929323835539,0.0,0.0,0.0
Zac MacMath,0.874278339652519,0.0,0.2813394540609762,0.14723093462348066,0.0,0.0,0.0,0.3572452290456908,0.08476080826121721
Marko Marić,0.5330728294933295,0.0,0.0,0.0,0.8450189985886414,0.04214558672299127,0.0,0.0,0.0
John McCarthy,0.7420466767305027,0.0,0.0,0.6079554997277439,0.2824125349626079,0.0,0.0,0.0,0.0
Michael Nelson,0.47741781662777955,0.0,0.0,0.6701377868933183,0.568319958248951,0.0,0.0,0.0,0.0
David Ochoa,0.8336991613511285,0.05106088101819998,0.0,0.0,0.5498531574812227,0.0,0.0,0.0,0.0
John Pulskamp,0.5730410867462264,0.0,0.0521804487065468,0.8165196361372999,0.0,0.04687000614144047,0.0,0.0,0.0
Bobby Shuttleworth,0.7160394246034044,0.0,0.0,0.0,0.643934384501179,0.0,0.0,0.07593767444661055,0.25859141608018205
Pablo Sisniega,0.6028115522686295,0.0,0.0,0.7978259344477624,0.009592224665839255,0.0,0.0,0.0,0.0
Gabriel Slonina,0.6441399711863105,0.0,0.08783824961478434,0.7483826616860573,0.13015221117631395,0.0,0.0,0.0,0.01875987841960237
Brad Stuver,0.37979591075471464,0.0,5.095070245424975e-06,0.0,0.837180181435493,0.0,0.0,0.39355356682371967,0.0
Matt Turner,0.6372692772151731,0.0,0.0,0.0,0.7693790924775903,0.0,0.0,0.035642213026409346,0.02594827598493437
Przemysław Tytoń,0.6339826411240965,0.0,0.06898010500367281,0.5859938864329792,0.4999189143552881,0.0,0.0,0.0,0.0
William Yarbrough,0.35793574414209905,0.0,0.0,0.0,0.9337462198399744,0.0,0.0,0.0,0.0
Tomas Romero,0.5740283417412264,0.000831541742191321,0.0,0.30367733819679976,0.75920431843419,0.0433549138245293,0.0,0.0,0.0
Oriol Rosell,0.009873704337400395,0.0,0.12615783109128004,0.36666422420687717,0.12471781057809164,0.7251637012281127,0.0,0.5550920035899654,0.0
